,customer_id,probability,predicted
3885,6729-GDNGC,0.6812136871881502,1
2261,7524-VRLPL,0.028995083287249465,0
4657,2000-MPKCA,0.5236277762044655,1
1138,9210-IAHGH,0.5123167790161715,1
2595,0781-LKXBR,0.854352284854273,1
4485,9732-EQMWY,0.6713231991627016,1
4059,7562-GSUHK,0.7787482129993077,1
5700,3318-ISQFQ,0.25040803150312224,0
2745,1579-KLYDT,0.8601792246939107,1
1453,4115-UMJFQ,0.0717166410174764,0
5726,3785-NRHYR,0.4273908002940136,0
6613,3190-ITQXP,0.014399232878725396,0
1769,9609-BENEA,0.23205008188596823,0
4841,5297-MDOIR,0.30597559801535734,0
714,5759-RCVCB,0.5735046896852996,1
5153,1480-BKXGA,0.2147409825880021,0
4789,4488-KQFDT,0.5574909984173119,1
4336,9029-FEGVJ,0.6220975839649854,1
1446,4023-RTIQM,0.23671814396432606,0
882,7176-WIONM,0.6306588484283608,1
3119,3235-ETOOB,0.8361565886685294,1
569,4646-QZXTF,0.4583888875778973,0
2867,2178-PMGCJ,0.7407195892235958,1
5018,8651-ENBZX,0.4647193061441551,0
2519,0434-CSFON,0.6860949018016831,1
4457,9606-PBKBQ,0.7379764496631577,1
2461,0196-VULGZ,0.8548191917642318,1
3704,5908-QMGOE,0.7663927267276189,1
1572,6229-UOLQL,0.08805031769788839,0
6065,0956-SYCWG,0.2084752824512018,0
4472,9685-WKZGT,0.8473998117717052,1
7013,9537-JALFH,0.0057809406327474005,0
6484,1240-HCBOH,0.015702672391259016,0
4966,7654-YWJUF,0.32991948730999054,0
4079,7627-JKIAZ,0.6368411686241476,1
5249,3831-YCPUO,0.14582209947538857,0
2181,6384-VMJHP,0.04775320117772212,0
5525,0188-GWFLE,0.410118465556542,0
2757,1626-ERCMM,0.8077266422544112,1
3729,5980-NOPLP,0.7154525253492291,1
5167,1841-YSJGV,0.1687665061565585,0
2908,2371-JQHZZ,0.826903738846959,1
5592,1465-WCZVT,0.3358763097704611,0
3019,2856-NNASM,0.6867058439346795,1
2243,7233-PAHHL,0.06360032798522693,0
872,7077-XJMET,0.6185351995050473,1
317,2778-OCLGR,0.42694775410293534,0
3538,5150-ITWWB,0.8884172997198534,1
5951,8053-WWDRO,0.2932869299501186,0
3402,4559-UWIHT,0.8427856308536857,1
694,5568-DMXZS,0.6125031678424231,1
1135,9169-BSVIN,0.5962059745547027,1
1352,2361-FJWNO,0.09197617499463986,0
3571,5287-QWLKY,0.4343293060644227,0
5919,7617-EYGLW,0.46615118041394277,0
6011,9364-YKUVW,0.3574704071300591,0
6260,6016-NXBNJ,0.08588086344152288,0
4183,8168-UQWWF,0.7927666595433853,1
5750,4195-SMMNX,0.4102712413383128,0
314,2740-TVLFN,0.7830155748274341,1
5484,9258-CNWAC,0.09125468412217204,0
2466,0221-WMXNQ,0.8312890368953751,1
3855,6595-YGXIT,0.8279951742496253,1
1955,2925-VDZHY,0.03745229812251929,0
5819,5537-UXXVS,0.17804114026358878,0
6722,4933-BSAIP,0.029877742455995823,0
6027,9770-LXDBK,0.3939154644130237,0
6467,1052-QJIBV,0.004295882739910203,0
4941,7055-VKGDA,0.3323906277456154,0
5825,5616-PRTNT,0.27756242372719137,0
605,4929-ROART,0.5225433362587784,1
5073,9746-MDMBK,0.3370781973734579,0
2664,1169-WCVAK,0.6253280609025188,1
4486,9734-YWGEX,0.721453661663837,1
5680,2928-HLDBA,0.34428296605787195,0
2516,0420-HLGXF,0.7866403240066091,1
3996,7277-OZCGZ,0.7095528497464066,1
4358,9134-CEQMF,0.8530599780476608,1
6086,1401-FTHFQ,0.08176868558786157,0
6652,3764-MNMOI,0.015773457814231766,0
6643,3635-QQRQD,0.014413213878818592,0
769,6240-EURKS,0.5670509636124345,1
5772,4693-VWVBO,0.43141900626470103,0
2403,9769-TSBZE,0.03468277866189711,0
2194,6516-NKQBO,0.07085735610823608,0
4164,8065-YKXKD,0.8331465761246465,1
2089,5117-ZSMHQ,0.03232549328610398,0
2742,1567-DSCIC,0.8573551419106683,1
706,5673-FSSMF,0.7876409086803247,1
7005,9392-XBGTD,0.04844129468997309,0
2816,1965-DDBWU,0.6831009790824679,1
6449,0754-EEBDC,0.10422310407682163,0
3215,3703-VAVCL,0.6403757351238286,1
2995,2754-XBHTB,0.7949968398667011,1
3461,4822-RVYBB,0.8606836723979393,1
6447,0704-VCUMB,0.010411860407895226,0
1119,9039-RBEEE,0.2645129567572186,0
1459,4198-VFOEA,0.3874183615039794,0
4529,9919-KNPOO,0.7975427336364885,1
2600,0840-DFEZH,0.8556130105016951,1
451,3780-YVMFA,0.5546841911550113,1
5925,7727-SHVZV,0.26469074985868274,0
1516,5127-BZENZ,0.1001655049472603,0
3035,2916-BQZLN,0.8179183873008731,1
2493,0334-GDDSO,0.8825109187640261,1
66,0668-OGMHD,0.44715632924054605,0
3006,2809-ZMYOQ,0.7888344731770375,1
2369,9227-YBAXE,0.05276988896295935,0
1565,6121-TNHBO,0.10627473877239932,0
3159,3419-SNJJD,0.495184783114869,0
3185,3536-IQCTX,0.6681900242008832,1
5858,6278-FEPBZ,0.29863108324725596,0
3666,5685-IIXLY,0.8407552618069145,1
1515,5125-CNDSP,0.06363601443079324,0
6994,9153-BTBVV,0.006530021174931399,0
1621,6981-TDRFT,0.1462921704622136,0
3745,6047-YHPVI,0.864889099325392,1
3916,6900-PXRMS,0.7392726354253821,1
518,4283-IVYCI,0.47039245105124844,0
3643,5575-TPIZQ,0.5832125736466851,1
6094,1686-STUHN,0.04797559007885484,0
5523,0142-GVYSN,0.29781782387365285,0
3649,5605-IYGFG,0.8082783794007486,1
1002,8095-WANWK,0.5462315110533663,1
994,8033-ATFAS,0.40890287454326485,0
3654,5628-FCGYG,0.798627157454648,1
370,3144-AUDBS,0.6027589683593785,1
449,3776-EKTKM,0.7765613652976584,1
5088,0013-SMEOE,0.15350370004335137,0
6214,4815-TUMEQ,0.21580809315316135,0
5094,0136-IFMYD,0.21318200890124098,0
1476,4560-WQAQW,0.07672891606228836,0
4420,9451-LPGOO,0.8607262598863236,1
2760,1641-RQDAY,0.7400709934431736,1
97,0870-VEMYL,0.4430239464764514,0
1193,9700-ISPUP,0.5184637895767447,1
74,0733-VUNUW,0.5679559720594878,1
1692,8190-ZTQFB,0.28951620023365127,0
646,5186-EJEGL,0.5625733272527589,1
3650,5606-AMZBO,0.7413896055602295,1
5199,2599-CIPQE,0.0830758287944376,0
474,3948-FVVRP,0.39768830092785695,0
2216,6867-ACCZI,0.15002575623446557,0
6875,7427-AUFPY,0.012608391900919905,0
748,6127-IYJOZ,0.752888702852397,1
3863,6635-CPNUN,0.6354393190251499,1
1890,1775-KWJKQ,0.03809279816605398,0
6640,3580-GICBM,0.017732090444998152,0
1658,7636-PEPNS,0.10303619650714875,0
4696,2692-AQCPF,0.2878654520616307,0
5090,0017-IUDMW,0.16724064611383446,0
6112,2122-SZZZD,0.035563449402315074,0
3367,4424-TKOPW,0.8922771286600005,1
758,6145-NNPNO,0.6482103895691739,1
5649,2410-CIYFZ,0.3714567347459796,0
5863,6380-ARCEH,0.4277601383902305,0
2268,7622-FWGEW,0.07675791740789148,0
3556,5222-IMUKT,0.7000622779305519,1
2686,1262-OPMFY,0.7767040330808823,1
5272,4393-GEADV,0.09128497360328573,0
5791,4892-VLANZ,0.42749152085650477,0
5405,7564-GHCVB,0.11188115600916249,0
767,6218-KNUBD,0.6598861358001569,1
222,1942-OQFRW,0.716196372150825,1
4202,8313-NDOIA,0.8489469295765151,1
5066,9644-KVCNC,0.3594281954910435,0
5300,5193-QLVZB,0.2880900539902572,0
2778,1746-TGTWV,0.7704710382827107,1
3125,3276-HDUEG,0.8760857077811889,1
1244,0373-AIVNJ,0.38382357019521196,0
2679,1219-NNDDO,0.8397125152177208,1
2838,2038-OEQZH,0.8351594345521196,1
5779,4770-QAZXN,0.24772936444289617,0
1464,4328-VUFWD,0.18455399106062378,0
1189,9661-MHUMO,0.5257068492470132,1
2064,4737-HOBAX,0.042008732066624685,0
608,4945-RVMTE,0.5083937208760931,1
1435,3800-LYTRK,0.30828812005417516,0
2095,5176-OLSKT,0.05070930070222613,0
784,6366-XIVKZ,0.630114273230936,1
1066,8660-BUETV,0.6557352592898748,1
152,1376-HHBDV,0.4986023299444158,0
5336,6035-RIIOM,0.2838109078681408,0
381,3256-EZDBI,0.20558573617053058,0
6659,3812-LRZIR,0.05467195763763073,0
6696,4589-IUAJB,0.00697624266596416,0
5872,6579-JPICP,0.4278944631399707,0
1930,2314-TNDJQ,0.018758777646355793,0
6756,5469-NUJUR,0.09359276160779274,0
3044,2956-GGUCQ,0.8044650987156539,1
5059,9419-IPPBE,0.4759311065832895,0
4575,0481-SUMCB,0.5030276508562601,1
3789,6275-YDUVO,0.8728095143606619,1
2561,0634-SZPQA,0.7370358528635921,1
5234,3520-FJGCV,0.1551329120568961,0
6249,5857-XRECV,0.2004374039944122,0
5856,6231-WFGFH,0.3988897431237629,0
2559,0620-DLSLK,0.8385883560001045,1
5974,8620-RJPZN,0.4670047432585493,0
4443,9547-ITEFG,0.7405251592608468,1
5581,1240-KNSEZ,0.5123753863086593,1
6468,1073-XXCZD,0.014174336597904137,0
6017,9441-QHEVC,0.42702154312437846,0
5498,9625-QNLUX,0.17334582400431686,0
5325,5748-RNCJT,0.1658988245315413,0
2130,5702-KVQRD,0.061898791524497204,0
4584,0623-EJQEG,0.2745030290946111,0
2300,8146-QQKZH,0.03377041844797074,0
2153,5996-EBTKM,0.038397518134295504,0
1127,9099-FTUHS,0.48332788816778494,0
1404,3229-USWAR,0.2201197350433584,0
1500,4890-VMUAV,0.11889108501394058,0
3433,4704-ERYFC,0.7574007226932126,1
3309,4128-ETESU,0.6103409103606798,1
6810,6349-JDHQP,0.013720233100488153,0
5239,3617-XLSGQ,0.1711090262684219,0
1373,2634-HCZGT,0.15631600334399928,0
4533,9921-ZVRHG,0.8493247615880186,1
3368,4433-JCGCG,0.7009940890161338,1
6546,2181-TIDSV,0.008629095116623088,0
2241,7191-ADRGF,0.07737394189179875,0
4620,1258-YMZNM,0.6431384541903433,1
2790,1833-VGRUM,0.891966996733494,1
4010,7346-MEDWM,0.5807232559736901,1
5892,7017-VFULY,0.3540403724840903,0
2016,3889-VWBID,0.03492305281760773,0
42,0411-EZJZE,0.7661628828619031,1
5967,8410-BGQXN,0.3771930265052183,0
2481,0302-JOIVN,0.8028837167343166,1
5221,3230-JCNZS,0.14163104257051515,0
2972,2672-HUYVI,0.866215869598442,1
549,4468-YDOVK,0.5211980559931355,1
2693,1307-ATKGB,0.8342634436945919,1
2033,4102-HLENU,0.054065502867892155,0
1445,4003-OCTMP,0.26209307576039503,0
3317,4154-AQUGT,0.731421619273708,1
704,5651-WYIPH,0.5187794889656405,1
7022,9631-RXVJM,0.03244423944450751,0
3965,7145-FEJWU,0.8612154509116114,1
6079,1226-JZNKR,0.171354700576378,0
3511,5028-GZLDO,0.7737634114960462,1
1509,5032-USPKF,0.2731092034953172,0
2864,2139-FQHLM,0.6381095065274018,1
5038,8999-XXGNS,0.3754342018520156,0
429,3656-TKRVZ,0.6968724232098569,1
6521,1839-FBNFR,0.033328520473807445,0
1204,9782-LGXMC,0.17382627712215407,0
2672,1196-AMORA,0.8058806026142413,1
2718,1447-GIQMR,0.882295357969493,1
4143,7994-UYIVZ,0.7949121413271983,1
970,7854-EDSSA,0.5053621281229254,1
2873,2202-CUYXZ,0.894065664641939,1
4343,9058-HRZSV,0.5275521968895227,1
239,2091-MJTFX,0.2050666947026826,0
3841,6521-YYTYI,0.8805679355483013,1
2870,2189-WWOEW,0.7758628577840916,1
2026,4006-HKYHO,0.07851597195233315,0
3384,4505-EXZHB,0.8135092093514874,1
3689,5842-POCOP,0.8442200094268445,1
2155,6013-BHCAW,0.0657126000667367,0
3994,7271-AJDTL,0.5323803360092081,1
783,6351-SCJKT,0.5403084936437365,1
5071,9738-QLWTP,0.39348101127091706,0
6857,7096-ZNBZI,0.007653183075700397,0
3005,2800-VEQXM,0.8625045005248247,1
1365,2541-YGPKE,0.0920582053422312,0
2459,0195-IESCP,0.8270594395991795,1
4916,6668-CNMFP,0.45256150238676085,0
4,0032-PGELS,0.5806313478757591,1
2690,1285-OKIPP,0.8564176689652185,1
11,0117-LFRMW,0.27307172946716585,0
3854,6591-QGOYB,0.719206135156844,1
4427,9492-TOKRI,0.7494812245143139,1
2651,1074-AMIOH,0.5140119172261901,1
248,2155-AMQRX,0.349933394224943,0
3861,6630-UJZMY,0.8677105783625269,1
3413,4603-JANFB,0.8908115333907709,1
5218,3186-AJIEK,0.18065949139,0
3169,3452-SRFEG,0.6119442295128674,1
5947,8003-EWNDZ,0.3965624512331712,0
5776,4732-RRJZC,0.276572644262088,0
2960,2636-ALXXZ,0.89074479903922,1
3601,5389-FFVKB,0.625572915655936,1
1388,2911-IJORQ,0.2763238404263122,0
3767,6168-YBYNP,0.5781307341638019,1
4778,4323-OHFOW,0.24867171434500962,0
6886,7558-IMLMT,0.011173136248846808,0
966,7839-NUIAA,0.23323703029061718,0
4564,0327-WFZSY,0.49224580862542794,0
6918,8043-PNYSD,0.010298549932402163,0
3310,4132-KALRO,0.804537585745483,1
6992,9135-HSWOC,0.0115412755555975,0
4295,8785-CJSHH,0.6931606441021598,1
2812,1935-IMVBB,0.4987657391034511,0
5237,3597-YASZG,0.14543636890880496,0
2668,1184-PJVDB,0.825218535637335,1
4392,9306-CPCBC,0.880064534642223,1
4324,8943-URTMR,0.8710926269399244,1
984,7925-PNRGI,0.21797925690921854,0
5455,8659-IOOPU,0.10906344145487194,0
3773,6179-GJPSO,0.5590765199865869,1
4013,7363-QTBIW,0.8328339283483307,1
6383,9498-FIMXL,0.241328912768729,0
1482,4626-OZDTJ,0.1432875871980014,0
4029,7426-RHZGU,0.7253047741652725,1
1825,0459-SPZHJ,0.0612255196056546,0
466,3890-RTCMS,0.516623479145942,1
4242,8535-SFUTN,0.7124055289435046,1
4836,5198-HQAEN,0.40722796147453527,0
209,1809-DMJHQ,0.5863422322309294,1
738,5999-LCXAO,0.6747033417475806,1
2437,0111-KLBQG,0.6872759537985931,1
5625,2061-VVFST,0.11855575697919647,0
2492,0330-IVZHA,0.8079485466440893,1
2808,1918-ZBFQJ,0.8595002404692728,1
427,3639-XJHKQ,0.6058130324736629,1
6439,0603-TPMIB,0.010660443890219189,0
613,4976-LNFVV,0.45058847062390195,0
5973,8605-ITULD,0.4273236565959343,0
4500,9800-ONTFE,0.6657534445881196,1
2524,0468-YRPXN,0.6181126049743998,1
3835,6496-SLWHQ,0.8892346683739907,1
3706,5919-TMRGD,0.8764837351297012,1
6572,2560-WBWXF,0.011679009835060811,0
5210,2984-TBYKU,0.14081302411906033,0
6601,3070-FNFZQ,0.03584153349644975,0
1581,6332-FBZRI,0.06469349874002245,0
2903,2359-KLTEK,0.6303391917525271,1
6286,6746-WAUWT,0.13196756618662048,0
2622,0927-LCSMG,0.7802748405361482,1
2975,2674-MLXMN,0.4569869475100057,0
3914,6897-UUBNU,0.5977412909907568,1
2236,7138-GIRSH,0.06473788920262989,0
6789,5970-GHJAW,0.012237065502353747,0
4321,8931-GJJIQ,0.8462798741289095,1
6105,1897-RCFUM,0.0768808569656267,0
6279,6532-YLWSI,0.02915869268967268,0
85,0811-GSDTP,0.5628363141675555,1
2422,0011-IGKFF,0.8588217341866693,1
5849,6124-ACRHJ,0.4274579466673526,0
6347,8461-EFQYM,0.11875533235715781,0
476,3961-SXAXY,0.7214547838958644,1
4911,6617-WLBQC,0.3724388524744445,0
5154,1488-PBLJN,0.19112497405716067,0
653,5233-GEEAX,0.6765335102031651,1
6472,1092-WPIVQ,0.05962038092282534,0
3356,4361-BKAXE,0.6310316051607594,1
2068,4835-YSJMR,0.09621671678573396,0
1283,1032-MAELW,0.11021883252006986,0
2747,1583-IHQZE,0.8055915331215464,1
452,3787-TRIAL,0.4854212612449566,0
1370,2581-VKIRT,0.06591746508023856,0
746,6092-QZVPP,0.37876226814458097,0
328,2843-CQMEG,0.592039071975783,1
3153,3393-FMZPV,0.8351957985814205,1
4454,9601-BRXPO,0.6932439013535316,1
3421,4636-QRJKY,0.7589927042895114,1
5465,8871-JLMHM,0.08216724836848083,0
1942,2649-HWLYB,0.040919921005842935,0
5346,6257-DTAYD,0.11914289956346581,0
1899,1971-DTCZB,0.07011549355811267,0
6808,6340-DACFT,0.013510034932755583,0
3270,3955-JBZZM,0.7457343424653147,1
1074,8706-HRADD,0.4319140226643685,0
43,0415-MOSGF,0.6833734795158107,1
6397,9766-HGEDE,0.13451846645535218,0
290,2519-ERQOJ,0.38694728031000625,0
742,6035-BXTTY,0.2637037806113172,0
1809,0277-ORXQS,0.02131101381410729,0
6824,6614-YWYSC,0.012975975404988066,0
5087,9979-RGMZT,0.7282775343336217,1
3048,2968-SSGAA,0.8491541885055333,1
3033,2905-KFQUV,0.8161239233341233,1
3441,4749-OJKQU,0.8747096169414145,1
4124,7908-QCBCA,0.8650150538917262,1
5542,0519-DRGTI,0.17962133906068026,0
6363,8859-YSTWS,0.045122437561649666,0
4216,8387-MOJJT,0.53856057034927,1
2694,1307-TVUFB,0.6351358408717174,1
4912,6646-QVXLR,0.5157100356404003,1
4561,0233-FTHAV,0.3851618572920756,0
5158,1557-EMYVT,0.19444601356625663,0
4354,9121-PHQSR,0.7537504103327402,1
1750,9251-WNSOD,0.12331546478099895,0
2584,0709-TVGUR,0.837615776684684,1
2290,8039-ACLPL,0.038211857498691534,0
3498,4983-CCWMC,0.8609558716276366,1
3760,6116-RFVHN,0.750503301621608,1
3206,3643-AHCFP,0.8102184772625323,1
6421,0374-FIUCA,0.011183756902607233,0
4837,5223-UZAVK,0.3950911546566793,0
4792,4567-AKPIA,0.39125199009911327,0
3872,6683-VLCTZ,0.818651925839496,1
3015,2842-BCQGE,0.5665395665206375,1
6350,8512-WIWYV,0.05868926860044019,0
2073,4872-JCVCA,0.02392097971227462,0
1400,3161-ONRWK,0.10258672476502825,0
6110,1964-SVLEA,0.16286449395544303,0
1211,9842-EFSYY,0.687029677894276,1
495,4109-CYRBD,0.5321370668335794,1
1057,8623-ULFNQ,0.5167157779044389,1
2381,9415-ZNBSX,0.047560214295830655,0
4666,2205-LPVGL,0.22225191405123626,0
3853,6583-QGCSI,0.6901719415417326,1
1033,8344-WFMFH,0.6499574703267447,1
3509,5022-KVDQT,0.8005909881110151,1
4694,2659-VXMWZ,0.4508302023722884,0
6519,1820-DJFPH,0.010075789186244301,0
1036,8356-WUAOJ,0.7660981473218583,1
2067,4827-DPADN,0.053572126316444243,0
5637,2223-KAGMX,0.2515413003830054,0
5654,2480-JZOSN,0.4920587206462203,0
299,2607-FBDFF,0.502453969429696,1
3978,7216-EWTRS,0.8903120720710012,1
4233,8481-YYXWG,0.8150514135748091,1
5030,8910-ICHIU,0.43683984697437456,0
6752,5356-KZCKT,0.014945064021930379,0
5006,8405-IGQFX,0.2632339417372437,0
2027,4012-YCFAI,0.06992119950547905,0
552,4489-SNOJF,0.27436587983725236,0
5866,6476-EPYZR,0.2767478998842792,0
6475,1099-GODLO,0.1259225452312496,0
1232,0121-SNYRK,0.12444904739961533,0
4703,2790-XUYMV,0.21521289063282315,0
5382,6990-YNRIO,0.11964478357155253,0
2418,9928-BZVLZ,0.19203295555972694,0
925,7580-UGXNC,0.6757859851841157,1
4672,2252-JHJGE,0.4690558745126167,0
6682,4312-KFRXN,0.009937552653600903,0
1044,8450-JOVAH,0.6208080668806433,1
3007,2811-POVEX,0.68169943705378,1
6780,5846-ABOBJ,0.006486500871414847,0
1793,0016-QLJIS,0.07313013796242257,0
4047,7508-SMHXL,0.7153102225580061,1
1719,8745-PVESG,0.06511921366514194,0
411,3521-SYVOR,0.55191190412589,1
5390,7055-JCGNI,0.15097016469130445,0
5463,8853-TZDGH,0.21100675940275487,0
2139,5788-YPOEG,0.08650637639624191,0
4544,9965-YOKZB,0.8460491417761427,1
4532,9921-QFQUL,0.6742766261273608,1
4465,9643-AVVWI,0.7873923304463919,1
5624,2023-VQFDL,0.2712536613794796,0
5315,5453-YBTWV,0.1002502966681676,0
2761,1656-DRSMG,0.5009252884196171,1
5000,8294-UIMBA,0.45515459807390457,0
6567,2509-TFPJU,0.007549077063248383,0
1710,8570-KLJYJ,0.25965545348521113,0
2379,9372-TXXPS,0.040792232729126965,0
6151,3178-CIFOT,0.10310328367386307,0
6115,2277-AXSDC,0.0666681800912636,0
132,1230-QAJDW,0.6442950794085852,1
477,3969-JQABI,0.22603843344763044,0
6497,1399-OUPJN,0.00981186649221846,0
2590,0742-NXBGR,0.893401196753287,1
3687,5835-BEQEU,0.8812308649588237,1
2284,7873-CVMAW,0.04600885834130795,0
2438,0112-QAWRZ,0.7558321890293753,1
1292,1153-GNOLC,0.2989561604580348,0
236,2075-RMJIK,0.6497568946204205,1
6816,6484-LATFU,0.01012504873695464,0
3718,5947-SGKCL,0.7807040209667389,1
5754,4237-CLSMM,0.390464685277119,0
6971,8838-GPHZP,0.01868990758868431,0
1340,2157-MXBJS,0.5176895485814769,1
6066,0967-BMLBD,0.1666519303259353,0
1633,7105-MXJLL,0.3121663735842018,0
949,7734-DBOAI,0.5521556044045587,1
6746,5296-BFCYD,0.02372808956424801,0
1533,5524-KHNJP,0.17398283494504696,0
2082,4994-OBRSZ,0.15130361988742091,0
2862,2133-TSRRM,0.686002869816651,1
3195,3572-UOLYZ,0.4461616160552588,0
3242,3801-HMYNL,0.80304134693581,1
5173,2001-MCUUW,0.23341563138238716,0
3489,4919-MOAVT,0.8141963753278048,1
1733,8970-ANWXO,0.2952750608794386,0
893,7318-EIVKO,0.7050191180485714,1
1309,1430-SFQSA,0.17196492873097946,0
3559,5229-PRWKT,0.8522539075953581,1
5401,7375-WMVMT,0.10091203986521347,0
1108,8963-JLGJT,0.6228618790299034,1
6394,9639-BUJXT,0.02671097708724404,0
547,4459-BBGHE,0.48017913312490085,0
981,7905-NJMXS,0.5218494756844414,1
6634,3498-LZGQZ,0.014174427151504724,0
1811,0301-FIDRB,0.0374754437200487,0
905,7395-XWZOY,0.3881037077802812,0
884,7233-IOQNP,0.1521941558538644,0
1859,0979-MOZQI,0.035769914231018954,0
6717,4836-WNFNO,0.007508197748155336,0
5682,2958-NHPPS,0.20909918468213157,0
765,6214-EDAKZ,0.33060894066674384,0
4844,5336-UFNZP,0.45999039743322206,0
1893,1837-YQUCE,0.03477753354056199,0
1582,6341-JVQGF,0.23679156342092592,0
4301,8818-DOPVL,0.7285917468402566,1
5660,2621-UDNLU,0.3750939227375111,0
352,3038-PQIUY,0.4642752398554982,0
961,7798-JVXYM,0.6117198168840511,1
5747,4160-AMJTL,0.34801579079019296,0
2754,1618-CFHME,0.8866002281800047,1
1822,0440-EKDCF,0.04449558769787892,0
6984,8966-SNIZF,0.006236859275540691,0
3358,4373-MAVJG,0.776304814444879,1
4082,7658-UYUQS,0.6607958544412238,1
6406,0042-RLHYP,0.005833642962515166,0
176,1564-HJUVY,0.5893828461474565,1
3081,3086-RUCRN,0.45524970550957367,0
3512,5032-MIYKT,0.8747842315592204,1
6209,4707-YNOQA,0.05897188720226919,0
3304,4112-LUEIZ,0.8402686017226328,1
790,6429-SHBCB,0.5374434936999042,1
6512,1699-TLDLZ,0.06589485403335517,0
935,7623-TRNQN,0.6230211442586042,1
1318,1699-HPSBG,0.4588205825114761,0
1083,8740-XLHDR,0.594648393614562,1
6367,8902-ZEOVF,0.03135485678939088,0
4759,3786-WOVKF,0.4182099586825431,0
6382,9483-GCPWE,0.15211969733748087,0
204,1777-JYQPJ,0.6552556443318033,1
4932,6874-SGLHU,0.5928248942019754,1
3952,7074-IEVOJ,0.8812875910855695,1
3913,6896-SRVYQ,0.5753292501185608,1
6544,2146-EGVDT,0.007085720156058768,0
2888,2267-FPIMA,0.6167147183413277,1
1999,3557-HTYWR,0.06913983644916831,0
1982,3298-QEICA,0.07711030480932439,0
3254,3865-ZYKAD,0.39634955738617317,0
2389,9489-DEDVP,0.04394300749149201,0
5420,7765-LWVVH,0.24799598325445146,0
2618,0921-OHLVP,0.7258766536847837,1
5521,0114-RSRRW,0.303858966691602,0
5023,8752-GHJFU,0.2585577094106638,0
1295,1183-CANVH,0.170310497265679,0
1001,8082-GHXOP,0.5489176135929815,1
5834,5774-XZTQC,0.2769797556446056,0
3800,6339-YPSAH,0.8390209292654363,1
649,5206-HPJKM,0.5451327092944361,1
6258,5993-BQHEA,0.15124938207136535,0
2470,0236-HFWSV,0.8560414521786048,1
426,3629-WEAAM,0.4842323970123632,0
2772,1723-HKXJQ,0.7591298235329169,1
514,4257-GAESD,0.5349782176975069,1
6879,7480-SPLEF,0.0091394180831998,0
5160,1621-YNCJH,0.28646351546545834,0
6592,2848-YXSMW,0.005595269138861971,0
5715,3675-EQOZA,0.32495289469560357,0
6140,2862-JVEOY,0.20674926137385144,0
4508,9824-BEMCV,0.7776657626554315,1
6340,8241-JUIQO,0.026518242187484012,0
4834,5197-PYEPU,0.4075480938058311,0
2713,1400-MMYXY,0.8820555923500315,1
337,2930-UOTMB,0.25916813673488853,0
923,7568-PODML,0.7526078478441506,1
3142,3348-CFRNX,0.7664560198480109,1
1852,0885-HMGPY,0.046166955281224824,0
723,5868-CZJDR,0.7127378731010569,1
3480,4883-QICIH,0.6097719078837692,1
3815,6393-WRYZE,0.7411458647975493,1
4961,7550-WIQVA,0.5583017542187243,1
437,3688-FTHLT,0.6140934849350258,1
4668,2237-ZFSMY,0.5138917640345778,1
2047,4381-MHQDC,0.08041236017540472,0
4715,2929-QNSRW,0.487118897028168,0
6352,8590-OHDIW,0.05730832403719296,0
339,2933-FILNV,0.6757775043388096,1
1179,9578-VRMNM,0.5743339257790955,1
6300,7061-OVMIM,0.06059856407269005,0
601,4923-ADWXJ,0.45840284251463387,0
3877,6692-YQHXC,0.7538445723026249,1
2348,8882-TLVRW,0.016764004222620192,0
1271,0810-BDHAW,0.3682816612869791,0
4223,8421-WZOOW,0.3720967338378594,0
7011,9504-YAZWB,0.01871677634432032,0
2039,4254-QPEDE,0.04349514782021025,0
1126,9097-ZUBYC,0.4018663598672324,0
5335,6007-TCTST,0.19067445812867606,0
5454,8639-NHQEI,0.19850898830184432,0
5922,7698-YFGEZ,0.4276258242894244,0
4832,5176-LDKUH,0.4550165316511589,0
5143,1320-GVNHT,0.2084523990845611,0
4967,7661-CPURM,0.47647289656923386,0
4570,0422-UXFAP,0.5461374209976247,1
5117,0716-BQNDX,0.1787908443903833,0
160,1452-XRSJV,0.2488116997075443,0
421,3589-PPVKW,0.6411025776738929,1
110,0999-QXNSA,0.6382291803615446,1
1958,2977-CEBSX,0.06413265244564034,0
3200,3606-TWKGI,0.8744511770877298,1
1004,8097-VBQTZ,0.27780252718009457,0
2768,1685-BQULA,0.6967097333384256,1
1172,9530-EHPOH,0.5804323864988808,1
820,6637-KYRCV,0.6709401134091372,1
3074,3055-OYMSE,0.5156430160495754,1
3103,3178-FESZO,0.8468508974744481,1
1712,8608-OZTLB,0.18436341744351173,0
2825,2013-SGDXK,0.8578957553904616,1
1727,8865-TNMNX,0.3229691098187036,0
5321,5684-FJVYR,0.12342855739299952,0
3586,5339-TJFEK,0.6531852804852136,1
6777,5804-JMYIO,0.027272501849252104,0
4784,4393-RYCRE,0.5886360885613707,1
941,7672-VFMXZ,0.1606292290091818,0
5567,1057-FOGLZ,0.24345710181577157,0
6124,2560-QTSBS,0.01963340085695552,0
6366,8884-MRNSU,0.10176316367887664,0
1928,2296-DKZFP,0.05519113932565849,0
3634,5550-VFRLC,0.8908115333907709,1
2581,0697-ZMSWS,0.8783667643269875,1
3830,6458-CYIDZ,0.8259422805405753,1
2160,6115-ZTBFQ,0.0335550783917371,0
